N         Time(s)           OB_avg          OB_max       OB_min
3690      0.00011790        36507.00        36507        36507           
3700      0.00011882        36617.00        36617        36617           
3710      0.00011673        36727.00        36727        36727           
3720      0.00011924        36837.00        36837        36837           
3730      0.00012070        36947.00        36947        36947           
3740      0.00011941        37057.00        37057        37057           
3750      0.00012126        37167.00        37167        37167           
3760      0.00012037        37277.00        37277        37277           
3770      0.00012138        37387.00        37387        37387           
3780      0.00012232        37497.00        37497        37497           
3790      0.00012070        37607.00        37607        37607           
3800      0.00012199        37717.00        37717        37717           
3810      0.00012210        37827.00        37827        37827           
3820      0.00012448        37937.00        37937        37937           
3830      0.00012403        38047.00        38047        38047           
3840      0.00012209        38157.00        38157        38157           
3850      0.00012017        38267.00        38267        38267           
3860      0.00012462        38377.00        38377        38377           
3870      0.00012826        38487.00        38487        38487           
3880      0.00013286        38597.00        38597        38597           
3890      0.00012874        38707.00        38707        38707           
3900      0.00013088        38817.00        38817        38817           
3910      0.00012714        38927.00        38927        38927           
3920      0.00012725        39037.00        39037        39037           
3930      0.00012443        39147.00        39147        39147           
3940      0.00012761        39257.00        39257        39257           
3950      0.00012691        39367.00        39367        39367           
3960      0.00012926        39477.00        39477        39477           
3970      0.00012349        39587.00        39587        39587           
3980      0.00012785        39697.00        39697        39697           
3990      0.00012983        39807.00        39807        39807           
4000      0.00012819        39917.00        39917        39917           
4010      0.00012996        40027.00        40027        40027           
4020      0.00012780        40137.00        40137        40137           
4030      0.00012740        40247.00        40247        40247           
4040      0.00012942        40357.00        40357        40357           
4050      0.00012604        40467.00        40467        40467           
4060      0.00013009        40577.00        40577        40577           
4070      0.00013118        40687.00        40687        40687           
4080      0.00013008        40797.00        40797        40797           
4090      0.00012938        40907.00        40907        40907           
4100      0.00013205        41022.00        41022        41022           
4110      0.00013314        41142.00        41142        41142           
4120      0.00013264        41262.00        41262        41262           
4130      0.00013248        41382.00        41382        41382           
4140      0.00013454        41502.00        41502        41502           
4150      0.00013513        41622.00        41622        41622           
4160      0.00013344        41742.00        41742        41742           
4170      0.00013197        41862.00        41862        41862           
4180      0.00014559        41982.00        41982        41982           
4190      0.00013620        42102.00        42102        42102           
4200      0.00013668        42222.00        42222        42222           
4210      0.00013615        42342.00        42342        42342           
4220      0.00013786        42462.00        42462        42462           
4230      0.00014119        42582.00        42582        42582           
4240      0.00013832        42702.00        42702        42702           
4250      0.00013664        42822.00        42822        42822           
4260      0.00014814        42942.00        42942        42942           
4270      0.00014738        43062.00        43062        43062           
4280      0.00013998        43182.00        43182        43182           
4290      0.00014002        43302.00        43302        43302           
4300      0.00014094        43422.00        43422        43422           
4310      0.00014144        43542.00        43542        43542           
4320      0.00013936        43662.00        43662        43662           
4330      0.00013868        43782.00        43782        43782           
4340      0.00014052        43902.00        43902        43902           
4350      0.00014013        44022.00        44022        44022           
4360      0.00014287        44142.00        44142        44142           
4370      0.00014458        44262.00        44262        44262           
4380      0.00014417        44382.00        44382        44382           
4390      0.00014829        44502.00        44502        44502           
4400      0.00014546        44622.00        44622        44622           
4410      0.00014634        44742.00        44742        44742           
4420      0.00015031        44862.00        44862        44862           
4430      0.00014721        44982.00        44982        44982           
4440      0.00014635        45102.00        45102        45102           
4450      0.00014499        45222.00        45222        45222           
4460      0.00014758        45342.00        45342        45342           
4470      0.00014745        45462.00        45462        45462           
4480      0.00014764        45582.00        45582        45582           
4490      0.00014914        45702.00        45702        45702           
4500      0.00014805        45822.00        45822        45822           
4510      0.00016340        45942.00        45942        45942           
4520      0.00015068        46062.00        46062        46062           
4530      0.00015038        46182.00        46182        46182           
4540      0.00015009        46302.00        46302        46302           
4550      0.00015252        46422.00        46422        46422           
4560      0.00016181        46542.00        46542        46542           
4570      0.00015255        46662.00        46662        46662           
4580      0.00015236        46782.00        46782        46782           
4590      0.00015393        46902.00        46902        46902           
4600      0.00021823        47022.00        47022        47022           
4610      0.00016007        47142.00        47142        47142           
4620      0.00015640        47262.00        47262        47262           
4630      0.00015620        47382.00        47382        47382           
4640      0.00015962        47502.00        47502        47502           
4650      0.00015396        47622.00        47622        47622           
4660      0.00015576        47742.00        47742        47742           
4670      0.00015872        47862.00        47862        47862           
4680      0.00015896        47982.00        47982        47982           
4690      0.00015963        48102.00        48102        48102           
4700      0.00016052        48222.00        48222        48222           
4710      0.00016134        48342.00        48342        48342           
4720      0.00015928        48462.00        48462        48462           
4730      0.00016266        48582.00        48582        48582           
4740      0.00016207        48702.00        48702        48702           
4750      0.00016360        48822.00        48822        48822           
4760      0.00016349        48942.00        48942        48942           
4770      0.00016298        49062.00        49062        49062           
4780      0.00016456        49182.00        49182        49182           
4790      0.00016312        49302.00        49302        49302           
4800      0.00016533        49422.00        49422        49422           
4810      0.00016706        49542.00        49542        49542           
4820      0.00016673        49662.00        49662        49662           
